STATEFP,COUNTYFP,COUNTYNS,NAME,Longitude,Latitude,GHI_value,Power_Density
06,001,01675839,Alameda,-122.275917,37.804303,5.005,14.028946
06,001,01675839,Alameda,-122.276111,37.804294,5.005,11.712191
06,001,01675839,Alameda,-122.277565,37.803158,5.006,14.120416
06,001,01675839,Alameda,-121.9932879,37.5240827,5.212,15.264111
06,001,01675839,Alameda,-121.920024,37.704631,5.267,12.681857
06,001,01675839,Alameda,-121.920044,37.704638,5.267,12.681857
06,001,01675839,Alameda,-121.920055,37.704643,5.267,12.681857
06,001,01675839,Alameda,-122.123631,37.626294,5.113,20.526903
06,001,01675839,Alameda,-122.123629,37.626239,5.113,20.526903
06,001,01675839,Alameda,-122.123607,37.626197,5.113,20.526903
06,001,01675839,Alameda,-122.123628,37.626152,5.113,20.526903
06,001,01675839,Alameda,-122.11721,37.6646595,5.105,11.438995
06,001,01675839,Alameda,-122.243696,37.765146,5.015,13.953041
06,001,01675839,Alameda,-121.897877,37.707042,5.274,17.602863
06,001,01675839,Alameda,-121.897697,37.708296,5.274,17.589798
06,001,01675839,Alameda,-121.895515,37.706967,5.275,18.158712
06,001,01675839,Alameda,-121.894125,37.707511,5.275,18.158712
06,001,01675839,Alameda,-121.9239639,37.47908973,5.226,17.5703
06,001,01675839,Alameda,-122.090452,37.65316,5.105,10.181526
06,001,01675839,Alameda,-122.241378,37.724042,5.023,37.440777
06,001,01675839,Alameda,-122.241389,37.724042,5.023,37.440777
06,001,01675839,Alameda,-121.991509,37.52343,5.212,15.264111
06,001,01675839,Alameda,-122.2901768,37.8621355,4.953,17.199675
06,001,01675839,Alameda,-122.26004,37.77679,5.013,14.369504
06,001,01675839,Alameda,-121.93551,37.46678,5.231,18.321287
06,001,01675839,Alameda,-122.184913,37.78724502,4.978,9.258541
06,001,01675839,Alameda,-122.297815,37.862709,4.953,28.335781
06,001,01675839,Alameda,-121.856827,37.66948,5.293,8.224624
06,001,01675839,Alameda,-121.856282,37.668909,5.293,8.224624
06,001,01675839,Alameda,-122.085691,37.6709,5.081,8.704564
06,001,01675839,Alameda,-122.085842,37.670932,5.081,8.704564
06,001,01675839,Alameda,-122.008309,37.5619453,5.178,13.428223
06,001,01675839,Alameda,-122.033375,37.53889,5.195,13.801777
06,001,01675839,Alameda,-122.2989698,37.8393639,4.969,50.40442
06,001,01675839,Alameda,-122.26681,37.80833,4.995,14.768007
06,001,01675839,Alameda,-122.26742,37.86696,4.961,13.962684
06,001,01675839,Alameda,-122.064804,37.540169,5.183,24.403885
06,001,01675839,Alameda,-121.939489,37.483232,5.231,14.333913
06,001,01675839,Alameda,-122.04667,37.628915,5.119,8.940371
06,001,01675839,Alameda,-122.046724,37.628869,5.119,8.940371
06,001,01675839,Alameda,-121.896286,37.686363,5.278,9.408526
06,001,01675839,Alameda,-121.896319,37.6863,5.278,9.408526
06,001,01675839,Alameda,-121.896302,37.686329,5.278,9.408526
06,001,01675839,Alameda,-122.2041249,37.7465221,5.033,13.844737
06,001,01675839,Alameda,-122.2041249,37.7465221,5.033,13.844737
06,001,01675839,Alameda,-122.2814274,37.8034784,5.007,14.815189
06,001,01675839,Alameda,-121.977587,37.499468,5.216,21.485327
06,001,01675839,Alameda,-122.160448,37.694894,5.066,13.309196
06,001,01675839,Alameda,-122.160426,37.694866,5.066,13.309196
06,001,01675839,Alameda,-122.160413,37.694778,5.066,13.309196
06,001,01675839,Alameda,-122.0889318,37.69371668,5.055,9.48303
06,001,01675839,Alameda,-122.0730044,37.65780704,5.093,6.9349027
06,001,01675839,Alameda,-121.9957463,37.52077597,5.216,15.343731
06,001,01675839,Alameda,-121.908846,37.710919,5.272,11.05278
06,001,01675839,Alameda,-121.908823,37.710921,5.272,11.05278
06,001,01675839,Alameda,-121.7854322,37.6769863,5.297,13.06194
06,001,01675839,Alameda,-122.27157,37.8068,5.0,14.497272
06,001,01675839,Alameda,-121.881183,37.705665,5.278,9.675716
06,001,01675839,Alameda,-121.94565,37.498547,5.22,11.746341
06,001,01675839,Alameda,-121.94522,37.49894,5.22,11.746341
06,001,01675839,Alameda,-121.94523,37.49896,5.22,11.746341
06,001,01675839,Alameda,-121.94522,37.49898,5.22,11.746341
06,001,01675839,Alameda,-121.94499,37.49883,5.219,11.746341
06,001,01675839,Alameda,-121.94554,37.498554,5.22,11.746341
06,001,01675839,Alameda,-121.895761,37.676517,5.275,9.668771
06,001,01675839,Alameda,-121.78001,37.661325,5.303,17.699726
06,001,01675839,Alameda,-121.894375,37.708334,5.275,11.047127
06,001,01675839,Alameda,-121.9360355,37.7145892,5.256,12.419021
06,001,01675839,Alameda,-121.9333894,37.722416,5.256,12.52909
06,001,01675839,Alameda,-121.9308671,37.7168316,5.26,11.895742
06,001,01675839,Alameda,-121.9259839,37.7195737,5.262,11.832701
06,001,01675839,Alameda,-121.923832,37.715441,5.265,11.87807
06,001,01675839,Alameda,-121.920266,37.709355,5.267,11.624495
06,001,01675839,Alameda,-121.9191327,37.7112479,5.269,11.675117
06,001,01675839,Alameda,-121.8842109,37.7101944,5.276,10.017289
06,001,01675839,Alameda,-121.8659138,37.7156777,5.281,11.499643
06,001,01675839,Alameda,-121.8636661,37.7087093,5.283,7.7919126
06,001,01675839,Alameda,-121.8627766,37.7193366,5.28,13.086447
06,001,01675839,Alameda,-121.8577955,37.712532,5.283,20.899267
06,001,01675839,Alameda,-121.8475876,37.7093466,5.284,48.46983
06,001,01675839,Alameda,-121.8434106,37.7191942,5.277,37.019104
06,001,01675839,Alameda,-122.09844,37.68444,5.066,9.630569
06,001,01675839,Alameda,-122.2731972,37.80499562,5.003,14.498486
06,001,01675839,Alameda,-121.952595,37.557316,5.183,13.071903
06,001,01675839,Alameda,-121.8767152,37.7053607,5.28,10.02903
06,001,01675839,Alameda,-121.9708,37.576492,5.182,10.719252
06,001,01675839,Alameda,-122.1644152,37.71290446,5.052,12.760546
06,001,01675839,Alameda,-121.894765,37.708038,5.275,18.158712
06,001,01675839,Alameda,-121.87741,37.678589,5.285,9.257677
06,001,01675839,Alameda,-121.877407,37.678563,5.285,9.257677
06,001,01675839,Alameda,-121.862382,37.662361,5.292,15.276073
06,001,01675839,Alameda,-121.876826,37.678481,5.285,9.257677
06,001,01675839,Alameda,-121.862375,37.662379,5.292,15.276073
06,001,01675839,Alameda,-122.29402,37.8402,4.967,20.537008
06,001,01675839,Alameda,-121.931478,37.494687,5.221,15.740006
06,001,01675839,Alameda,-121.99734,37.524637,5.213,13.996076
06,001,01675839,Alameda,-121.838418,37.697753,5.29,40.881485
06,001,01675839,Alameda,-121.876853,37.678468,5.285,9.257677
06,001,01675839,Alameda,-121.867647,37.664163,5.287,9.800485
06,001,01675839,Alameda,-122.267668,37.811832,4.997,18.506592
06,001,01675839,Alameda,-121.9395372,37.47238516,5.232,20.392664
06,001,01675839,Alameda,-122.0115302,37.5208246,5.216,18.516874
06,001,01675839,Alameda,-121.867654,37.664166,5.287,9.800485
06,001,01675839,Alameda,-121.876043,37.681295,5.286,9.480622
06,001,01675839,Alameda,-121.876033,37.681294,5.286,9.480622
06,001,01675839,Alameda,-122.2609134,37.8253573,4.978,14.975997
06,001,01675839,Alameda,-122.06829,37.65065,5.104,10.042478
06,001,01675839,Alameda,-122.2896452,37.8581676,4.952,17.567541
06,001,01675839,Alameda,-122.2902654,37.8574194,4.953,17.567541
06,001,01675839,Alameda,-121.92936,37.49077,5.222,16.594814
06,001,01675839,Alameda,-122.2727,37.78467,5.007,18.108139
06,001,01675839,Alameda,-122.127192,37.624565,5.11,29.762466
06,001,01675839,Alameda,-121.94759,37.498463,5.22,13.4155855
06,001,01675839,Alameda,-121.947449,37.499281,5.22,13.4155855
06,001,01675839,Alameda,-121.947497,37.499253,5.22,13.4155855
06,001,01675839,Alameda,-121.91825,37.69444,5.268,11.431411
06,001,01675839,Alameda,-121.90044,37.70711,5.274,16.16789
06,001,01675839,Alameda,-122.26077,37.85553,4.962,14.52954
06,001,01675839,Alameda,-122.26077,37.85553,4.962,14.52954
06,001,01675839,Alameda,-121.7451335,37.6948221,5.304,13.333899
06,001,01675839,Alameda,-121.878425,37.652308,5.275,6.000277
06,001,01675839,Alameda,-121.977872,37.4994,5.216,21.485327
06,001,01675839,Alameda,-122.223136,37.775042,5.005,13.882282
06,001,01675839,Alameda,-122.222763,37.774809,5.008,13.882282
06,001,01675839,Alameda,-122.223045,37.775494,5.005,13.882282
53,033,01531933,King,-122.296229,47.443377,3.546,25.878185
53,033,01531933,King,-122.0195,47.545324,3.344,30.578651
53,033,01531933,King,-122.191915,47.761878,3.378,18.44091
53,033,01531933,King,-122.12995,47.679224,3.379,13.490906
53,033,01531933,King,-122.099034,47.672359,3.357,19.032585
53,033,01531933,King,-122.147041,47.734211,3.372,22.617062
53,033,01531933,King,-122.33325,47.45832,3.519,30.458796
53,033,01531933,King,-122.21915,47.44822,3.497,18.254208
53,033,01531933,King,-122.19696,47.616104,3.426,28.596472
53,033,01531933,King,-122.194037,47.61434,3.431,40.792538
53,033,01531933,King,-122.332907,47.604115,3.498,25.203548
53,033,01531933,King,-122.273183,47.434021,3.529,31.336462
53,033,01531933,King,-122.145268,47.568886,3.376,43.804893
53,033,01531933,King,-122.212445,47.443255,3.488,21.48542
53,033,01531933,King,-122.332664,47.606684,3.489,28.221207
53,033,01531933,King,-122.347124,47.622085,3.518,46.146473
53,033,01531933,King,-122.331009,47.598663,3.499,18.707878
53,033,01531933,King,-122.339405,47.613883,3.509,46.554363
53,033,01531933,King,-122.330626,47.605599,3.494,25.203548
53,033,01531933,King,-122.192469,47.620793,3.433,26.794346
53,033,01531933,King,-122.212538,47.443123,3.493,21.48542
53,033,01531933,King,-122.19603,47.61984,3.427,26.97095
53,033,01531933,King,-122.191294,47.638269,3.417,9.870842
53,033,01531933,King,-122.3185,47.658961,3.504,26.469557
53,033,01531933,King,-122.318392,47.658409,3.504,27.459284
53,033,01531933,King,-122.179455,47.716056,3.411,21.777122
53,033,01531933,King,-122.179399,47.714435,3.411,15.985831
53,033,01531933,King,-122.176869,47.714793,3.409,25.250843
53,033,01531933,King,-121.841787,47.519113,3.31,16.229757
53,033,01531933,King,-122.321496,47.707951,3.482,22.19583
53,033,01531933,King,-122.179613,47.716066,3.411,21.777122
53,033,01531933,King,-122.342727,47.616552,3.516,33.92715
53,033,01531933,King,-122.190719,47.757842,3.383,17.067457
53,033,01531933,King,-122.300707,47.313989,3.444,28.545317
53,033,01531933,King,-122.125164,47.577051,3.392,27.210857
53,033,01531933,King,-122.322114,47.610087,3.507,59.655243
53,033,01531933,King,-122.354922,47.6232795,3.523,43.129314
53,033,01531933,King,-121.4126014,47.4231982,3.349,9.326348
53,033,01531933,King,-122.324877,47.66159,3.512,34.702374
53,033,01531933,King,-122.333782,47.606106,3.489,22.305634
53,033,01531933,King,-122.174855,47.707294,3.41,20.18122
53,033,01531933,King,-122.223648,47.573641,3.4,41.282097
53,033,01531933,King,-122.298723,47.423319,3.54,49.995144
53,033,01531933,King,-122.298719,47.42327,3.54,49.995144
53,033,01531933,King,-122.299298,47.661471,3.465,16.928225
53,033,01531933,King,-122.330804,47.599,3.499,18.707878
53,033,01531933,King,-122.037552,47.534915,3.316,11.690169
53,033,01531933,King,-122.201255,47.614294,3.423,29.560457
53,033,01531933,King,-122.200729,47.614098,3.423,22.238394
53,033,01531933,King,-122.037391,47.605953,3.342,82.33586
53,033,01531933,King,-122.194775,47.613367,3.431,40.792538
53,033,01531933,King,-122.194308,47.612468,3.43,28.512949
53,033,01531933,King,-122.037426,47.606215,3.342,82.33586
53,033,01531933,King,-122.206569,47.61309,3.418,32.81588
53,033,01531933,King,-122.342164,47.622264,3.519,27.2037
53,033,01531933,King,-122.14343,47.58065,3.418,12.1324215
53,033,01531933,King,-122.190947,47.757838,3.383,47.001297
53,033,01531933,King,-122.164808,47.571386,3.413,15.696865
53,033,01531933,King,-122.203009,47.616971,3.421,33.25785
53,033,01531933,King,-122.228541,47.590057,3.391,40.566177
53,033,01531933,King,-122.198497,47.612754,3.423,17.086725
53,033,01531933,King,-122.298284,47.661361,3.465,12.83969
53,033,01531933,King,-122.147284,47.585655,3.424,38.92306
53,033,01531933,King,-122.321639,47.60636,3.508,47.15026
53,033,01531933,King,-122.215347,47.477362,3.466,18.951385
53,033,01531933,King,-122.167006,47.704069,3.409,52.1855
53,033,01531933,King,-122.334893,47.611102,3.502,41.187344
53,033,01531933,King,-122.15043,47.58495,3.422,38.92306
53,033,01531933,King,-122.339684,47.633992,3.508,35.49589
53,033,01531933,King,-122.103668,47.359935,3.35,35.504574
53,033,01531933,King,-122.301609,47.389529,3.499,34.738045
53,033,01531933,King,-122.296428,47.443363,3.546,25.878185
53,033,01531933,King,-122.312203,47.58002,3.516,41.807877
53,033,01531933,King,-122.190681,47.757824,3.383,17.067457
53,033,01531933,King,-122.201196,47.614503,3.423,29.560457
53,033,01531933,King,-122.201051,47.614311,3.423,29.560457
53,033,01531933,King,-122.200829,47.614752,3.423,22.238394
53,033,01531933,King,-122.200751,47.614649,3.423,22.238394
53,033,01531933,King,-122.008911,47.545075,3.336,35.75088
53,033,01531933,King,-122.232002,47.471546,3.479,16.420765
53,033,01531933,King,-122.233381,47.474427,3.478,16.052252
53,033,01531933,King,-122.341536,47.6289,3.518,38.304707
53,033,01531933,King,-122.298415,47.713224,3.437,23.471994
53,033,01531933,King,-122.345872,47.623424,3.523,20.829546
53,033,01531933,King,-122.13822,47.320954,3.365,36.851257
53,033,01531933,King,-122.039955,47.548081,3.326,12.024768
53,033,01531933,King,-122.32426,47.661582,3.512,34.702374
53,033,01531933,King,-122.047455,47.55493,3.328,12.3572645
53,033,01531933,King,-122.158644,47.582336,3.423,16.153816
53,033,01531933,King,-122.237206,47.588122,3.376,29.013166
53,033,01531933,King,-122.193492,47.617601,3.431,46.550167
53,033,01531933,King,-122.193618,47.611844,3.43,28.512949
53,033,01531933,King,-122.197702,47.612345,3.42,17.086725
53,033,01531933,King,-122.189582,47.607592,3.43,15.522859
53,033,01531933,King,-122.296834,47.400629,3.518,30.158737
53,033,01531933,King,-122.300982,47.314052,3.444,20.141426
53,033,01531933,King,-122.057467,47.550744,3.326,15.560137
53,033,01531933,King,-122.122192,47.671225,3.373,18.915833
53,033,01531933,King,-122.341261,47.610335,3.508,132.81343
53,033,01531933,King,-122.336189,47.604904,3.497,40.3694
53,033,01531933,King,-122.335179,47.610166,3.497,78.98976
53,033,01531933,King,-122.334168,47.612347,3.502,41.187344
53,033,01531933,King,-122.287623,47.437313,3.543,20.203182
53,033,01531933,King,-122.347258,47.610845,3.502,112.71602
53,033,01531933,King,-122.324913,47.661523,3.512,34.702374
53,033,01531933,King,-122.333913,47.622544,3.512,32.058727
53,033,01531933,King,-122.334028,47.608197,3.5,22.305634
53,033,01531933,King,-122.315415,47.661869,3.503,29.1897
53,033,01531933,King,-122.346886,47.625675,3.524,21.842812
53,033,01531933,King,-122.344596,47.625378,3.522,20.829546
53,033,01531933,King,-122.336357,47.614141,3.506,48.81348
53,033,01531933,King,-122.314961,47.627047,3.497,41.161194
53,033,01531933,King,-122.339418,47.607651,3.5,94.07069
53,033,01531933,King,-121.841773,47.51865,3.31,16.229757
53,033,01531933,King,-122.141347,47.734002,3.362,18.518528
53,033,01531933,King,-122.147196,47.732864,3.372,24.782677
53,033,01531933,King,-122.339032,47.625077,3.518,23.52445
53,033,01531933,King,-122.127167,47.674374,3.377,13.814311
53,033,01531933,King,-122.1966,47.6123,3.426,17.086725
53,033,01531933,King,-122.332945,47.589593,3.491,11.932521
53,033,01531933,King,-121.79356,47.49129,3.235,11.600767
53,033,01531933,King,-122.333133,47.609629,3.5,38.15135
53,033,01531933,King,-122.251628,47.457152,3.497,20.886478
53,033,01531933,King,-122.151217,47.769459,3.354,18.534958
53,033,01531933,King,-122.201029,47.616294,3.424,33.25785
53,033,01531933,King,-122.325845,47.635213,3.501,9.39685
53,033,01531933,King,-122.325866,47.635119,3.501,9.39685
53,033,01531933,King,-122.20129,47.618421,3.422,34.16867
53,033,01531933,King,-122.1993,47.49729,3.441,17.02122
53,033,01531933,King,-122.21277,47.444636,3.493,16.591766
53,033,01531933,King,-122.212781,47.444881,3.493,16.591766
53,033,01531933,King,-122.10773,47.36029,3.352,35.504574
53,033,01531933,King,-122.314119,47.678055,3.497,16.6121
53,033,01531933,King,-122.25938,47.460023,3.501,11.503231
53,033,01531933,King,-122.170444,47.578662,3.422,19.334764
53,033,01531933,King,-122.343075,47.701876,3.494,23.212276
53,033,01531933,King,-122.034146,47.614103,3.341,18.937283
53,033,01531933,King,-122.03388,47.583116,3.347,44.265175
53,033,01531933,King,-122.32489,47.70846,3.482,19.273438
53,033,01531933,King,-122.25738,47.45571,3.502,24.819822
53,033,01531933,King,-122.05203,47.54187,3.316,26.342154
53,033,01531933,King,-122.191787,47.618696,3.433,26.15143
53,033,01531933,King,-122.335481,47.622575,3.515,32.058727
53,033,01531933,King,-122.178134,47.611815,3.437,32.160004
53,033,01531933,King,-122.178704,47.612834,3.436,32.160004
53,033,01531933,King,-122.3179225,47.7084377,3.482,13.625188
53,033,01531933,King,-122.0205442,47.5365604,3.334,70.86684
53,033,01531933,King,-122.0220539,47.536237,3.334,138.06458
53,033,01531933,King,-122.1564536,47.5806355,3.425,19.565628
53,033,01531933,King,-122.3847489,47.6699634,3.486,24.57854
53,033,01531933,King,-122.334684,47.6233435,3.512,21.634388
53,033,01531933,King,-122.3354501,47.6211672,3.511,32.058727
53,033,01531933,King,-122.3324879,47.6164918,3.507,15.781686
53,033,01531933,King,-122.33892,47.61809006,3.515,33.92715
53,033,01531933,King,-122.3350555,47.6156458,3.509,31.624313
53,033,01531933,King,-122.3350555,47.6156458,3.509,31.624313
53,033,01531933,King,-122.3196562,47.6078691,3.505,42.260563
53,033,01531933,King,-122.3360929,47.6072826,3.492,46.540623
53,033,01531933,King,-122.3418441,47.6091582,3.498,132.81343
53,033,01531933,King,-122.336716,47.6060061,3.492,46.540623
53,033,01531933,King,-122.328595,47.5975078,3.499,25.33005
53,033,01531933,King,-122.3309701,47.5980919,3.499,25.33005
53,033,01531933,King,-122.3358112,47.5892477,3.487,16.683603
53,033,01531933,King,-122.1780214,47.5025057,3.434,26.904505
53,033,01531933,King,-122.1642138,47.4884945,3.437,24.107718
53,033,01531933,King,-122.2953153,47.3951507,3.515,24.741848
53,033,01531933,King,-122.332078,47.610024,3.504,38.15135
53,033,01531933,King,-122.1969419,47.6188924,3.427,26.97095
53,033,01531933,King,-122.328404,47.571333,3.519,18.776676
53,033,01531933,King,-122.300245,47.663902,3.433,9.277009
53,033,01531933,King,-122.248532,47.29799,3.39,17.698446
53,033,01531933,King,-121.716442,47.468033,3.294,30.130877
53,033,01531933,King,-122.195543,47.61479,3.425,40.792538
53,033,01531933,King,-122.331887,47.610142,3.504,38.15135
53,033,01531933,King,-122.220257,47.320572,3.425,17.442186
53,033,01531933,King,-122.212936,47.293522,3.434,19.195906
53,033,01531933,King,-122.34536,47.619143,3.521,38.839447
53,033,01531933,King,-122.289885,47.682638,3.44,29.206629
53,033,01531933,King,-122.111992,47.358443,3.354,18.346336
53,033,01531933,King,-122.346637,47.470554,3.506,40.974762
53,033,01531933,King,-122.302009,47.343188,3.456,32.313446
53,033,01531933,King,-122.381656,47.297128,3.475,30.95519
53,033,01531933,King,-122.285668,47.474492,3.531,26.715122
53,033,01531933,King,-122.35776,47.623603,3.516,47.016335
53,033,01531933,King,-122.45897,47.448013,3.452,41.803535
53,033,01531933,King,-122.146188,47.616737,3.419,26.546087
53,033,01531933,King,-122.4048611,47.68080494,3.424,33.5304
53,033,01531933,King,-122.19342,47.61903,3.431,26.15143
53,033,01531933,King,-122.122649,47.618278,3.399,25.883183
53,033,01531933,King,-122.23618,47.3833,3.484,22.294806
53,033,01531933,King,-122.3386584,47.6241877,3.518,23.52445
53,033,01531933,King,-122.3386584,47.6241877,3.518,23.52445
53,033,01531933,King,-122.3394194,47.6228746,3.518,27.2037
53,033,01531933,King,-122.3241159,47.6039634,3.501,30.547758
53,033,01531933,King,-122.345117,47.6122,3.502,62.144257
53,033,01531933,King,-122.127103,47.619103,3.399,24.489843
53,033,01531933,King,-122.122606,47.618255,3.399,30.109812
53,033,01531933,King,-122.193235,47.611456,3.43,24.12678
53,033,01531933,King,-122.312344,47.756896,3.459,28.721178
53,033,01531933,King,-122.32028,47.616001,3.505,26.849611
53,033,01531933,King,-122.191482,47.767687,3.361,28.18118
53,033,01531933,King,-122.324733,47.605888,3.506,48.703876
53,033,01531933,King,-122.206519,47.65753,3.391,105.360405
53,033,01531933,King,-122.206519,47.65753,3.391,105.360405
53,033,01531933,King,-122.205254,47.655327,3.39,29.032728
53,033,01531933,King,-122.29395,47.431736,3.542,20.025919
53,033,01531933,King,-122.302389,47.648934,3.482,21.286663
53,033,01531933,King,-122.310852,47.650072,3.493,38.350864
53,033,01531933,King,-122.313915,47.653047,3.497,33.720036
53,033,01531933,King,-122.311626,47.656832,3.493,25.980064
53,033,01531933,King,-122.309214,47.658987,3.491,28.677055
53,033,01531933,King,-122.309086,47.660311,3.491,28.677055
53,033,01531933,King,-122.315595,47.660696,3.503,24.644674
53,033,01531933,King,-122.331858,47.60578,3.494,28.221207
53,033,01531933,King,-122.294966,47.45061,3.549,27.239845
53,033,01531933,King,-122.145792,47.583725,3.425,34.045845
53,033,01531933,King,-122.145777,47.583738,3.425,34.045845
53,033,01531933,King,-122.185136,47.612677,3.437,17.330284
53,033,01531933,King,-122.185158,47.612661,3.437,17.330284
53,033,01531933,King,-122.303923,47.536812,3.535,29.298635
53,033,01531933,King,-122.393376,47.523218,3.456,78.16902
53,033,01531933,King,-122.240749,47.460194,3.491,22.225918
53,033,01531933,King,-122.196569,47.643471,3.406,8.74607
53,033,01531933,King,-122.195913,47.643584,3.406,14.069256
53,033,01531933,King,-122.015713,47.545719,3.339,38.914875
53,033,01531933,King,-122.018499,47.545785,3.344,38.811527
53,033,01531933,King,-122.2456,47.297664,3.394,17.51657
53,033,01531933,King,-122.19608,47.41504,3.462,26.20003
53,033,01531933,King,-122.29889,47.410095,3.53,35.85463
53,033,01531933,King,-122.332135,47.606184,3.494,28.221207
53,033,01531933,King,-122.34279,47.622505,3.522,27.2037
53,033,01531933,King,-122.184446,47.612419,3.424,17.330284
53,033,01531933,King,-122.381761,47.56223,3.475,28.50727
53,033,01531933,King,-122.157877,47.752026,3.374,31.32819
53,033,01531933,King,-122.10457,47.67179,3.36,16.711111
53,033,01531933,King,-122.19734,47.61176,3.426,17.086725
53,033,01531933,King,-122.121769,47.680455,3.361,13.932242
53,033,01531933,King,-122.337495,47.606601,3.492,46.540623
53,033,01531933,King,-122.312805,47.75472,3.463,23.97027
53,033,01531933,King,-122.15115,47.75422,3.368,18.922604
53,033,01531933,King,-122.068649,47.550487,3.317,5.8608685
53,033,01531933,King,-122.27056,47.52317,3.484,10.895172
53,033,01531933,King,-122.37504,47.662554,3.506,42.040222
53,033,01531933,King,-122.337363,47.606659,3.492,46.540623
53,033,01531933,King,-122.27222,47.485346,3.505,8.386939
53,033,01531933,King,-122.147041,47.734159,3.372,22.617062
53,033,01531933,King,-122.145303,47.568883,3.376,43.804893
53,033,01531933,King,-122.298724,47.423345,3.54,49.995144
53,033,01531933,King,-122.19692,47.6161,3.426,28.596472
53,033,01531933,King,-122.19689,47.616143,3.426,28.596472
53,033,01531933,King,-122.196775,47.616057,3.426,28.596472
53,033,01531933,King,-122.196829,47.616072,3.426,28.596472
53,033,01531933,King,-122.196893,47.616101,3.426,28.596472
53,033,01531933,King,-122.19401,47.614334,3.431,40.792538
53,033,01531933,King,-122.194097,47.614305,3.431,40.792538
53,033,01531933,King,-122.190801,47.75772,3.383,17.067457
53,033,01531933,King,-122.333842,47.606218,3.489,22.305634
53,033,01531933,King,-122.195919,47.619855,3.427,33.958946
53,033,01531933,King,-122.212511,47.443161,3.493,21.48542
53,033,01531933,King,-122.212479,47.443215,3.488,21.48542
53,033,01531933,King,-122.186391,47.612051,3.434,16.321753
53,033,01531933,King,-122.206542,47.613224,3.418,32.81588
53,033,01531933,King,-122.342153,47.622329,3.519,27.2037
53,033,01531933,King,-122.322151,47.61008,3.507,59.655243
53,033,01531933,King,-122.342786,47.616729,3.516,33.92715
53,033,01531933,King,-122.342611,47.616629,3.516,33.92715
53,033,01531933,King,-122.342746,47.616703,3.516,33.92715
53,033,01531933,King,-122.342813,47.616701,3.516,33.92715
53,033,01531933,King,-122.342772,47.616676,3.516,33.92715
53,033,01531933,King,-122.342771,47.616608,3.516,33.92715
53,033,01531933,King,-122.34273,47.616642,3.516,33.92715
53,033,01531933,King,-122.3428,47.616646,3.516,33.92715
53,033,01531933,King,-122.342801,47.61659,3.516,33.92715
53,033,01531933,King,-122.342651,47.616588,3.516,33.92715
53,033,01531933,King,-122.342701,47.616537,3.516,33.92715
53,033,01531933,King,-122.342831,47.616616,3.516,33.92715
53,033,01531933,King,-122.342837,47.616679,3.516,33.92715
53,033,01531933,King,-122.34286,47.616655,3.516,33.92715
53,033,01531933,King,-122.019501,47.545335,3.344,30.578651
53,033,01531933,King,-122.203004,47.616939,3.421,33.25785
53,033,01531933,King,-122.202993,47.616865,3.421,33.25785
53,033,01531933,King,-122.203004,47.61677,3.421,33.25785
53,033,01531933,King,-122.200748,47.614098,3.423,22.238394
53,033,01531933,King,-122.200531,47.614394,3.423,22.238394
53,033,01531933,King,-122.200654,47.614456,3.423,22.238394
53,033,01531933,King,-122.20117,47.614157,3.423,29.560457
53,033,01531933,King,-122.298719,47.423292,3.54,49.995144
53,033,01531933,King,-122.331002,47.598754,3.499,18.707878
53,033,01531933,King,-122.330972,47.598758,3.499,18.707878
53,033,01531933,King,-122.330929,47.59856,3.499,18.707878
53,033,01531933,King,-122.331009,47.59855,3.499,18.707878
53,033,01531933,King,-122.330941,47.598665,3.499,18.707878
53,033,01531933,King,-122.036305,47.601564,3.345,28.470856
53,033,01531933,King,-122.036303,47.60161,3.345,28.470856
53,033,01531933,King,-122.191872,47.761846,3.378,18.44091
53,033,01531933,King,-122.19073,47.757748,3.383,17.067457
53,033,01531933,King,-122.200807,47.614517,3.423,22.238394
53,033,01531933,King,-122.200871,47.614302,3.423,22.238394
53,033,01531933,King,-122.201099,47.614315,3.423,29.560457
53,033,01531933,King,-122.330451,47.597048,3.496,25.33005
53,033,01531933,King,-122.330446,47.597218,3.496,25.33005
53,033,01531933,King,-122.233397,47.474453,3.478,16.052252
53,033,01531933,King,-122.341407,47.628886,3.518,38.304707
53,033,01531933,King,-122.307373,47.64991,3.488,16.357246
53,033,01531933,King,-122.345818,47.623464,3.523,20.829546
53,033,01531933,King,-122.047456,47.554889,3.328,12.3572645
53,033,01531933,King,-122.343611,47.616928,3.516,44.198616
53,033,01531933,King,-122.155871,47.627472,3.418,18.42813
53,033,01531933,King,-122.332938,47.589652,3.491,11.932521
53,033,01531933,King,-122.332999,47.589803,3.491,11.932521
53,033,01531933,King,-122.332937,47.589701,3.491,11.932521
53,033,01531933,King,-122.201035,47.616363,3.424,33.25785
53,033,01531933,King,-122.201111,47.616372,3.424,33.25785
53,033,01531933,King,-122.201146,47.616416,3.424,33.25785
53,033,01531933,King,-122.325799,47.635115,3.501,9.39685
53,033,01531933,King,-122.201301,47.618331,3.422,34.16867
53,033,01531933,King,-122.205532,47.616107,3.419,41.85341
53,033,01531933,King,-122.21277,47.444763,3.493,16.591766
53,033,01531933,King,-122.191821,47.61868,3.433,26.15143
53,033,01531933,King,-122.191761,47.618669,3.433,26.15143
53,033,01531933,King,-122.300272,47.66392,3.433,9.277009
53,033,01531933,King,-122.300224,47.663931,3.433,9.277009
53,033,01531933,King,-122.300285,47.663935,3.433,9.277009
